step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
140,169075.06,5306300.23,5475375.29,948914.9,779839.84,0,0,0,0,0,0
211,209264.59,36460.0,0.0,1067318.82,1276583.41,0,0,1,0,0,0
179,664908.58,49623.0,0.0,7073836.56,7738745.14,0,0,0,0,0,1
189,1979.94,0.0,0.0,0.0,0.0,0,0,0,0,1,0
346,5513.49,20314.0,14800.51,0.0,0.0,0,0,0,0,1,0
378,23373.68,10489673.27,10513046.95,413016.7,389643.02,0,0,0,0,0,0
132,216818.72,0.0,0.0,751605.83,968424.56,0,0,1,0,0,0
186,1296.75,10878.0,9581.25,0.0,0.0,0,0,0,0,1,0
249,86304.48,1839518.76,1925823.24,89630.35,3325.88,0,0,0,0,0,0
42,5238.26,55962.0,50723.74,0.0,0.0,0,0,0,0,1,0
401,147582.15,11843698.39,11991280.55,1629172.74,1481590.58,0,0,0,0,0,0
156,11835.41,6135.06,0.0,0.0,0.0,0,0,0,0,1,0
348,2017.27,0.0,0.0,0.0,0.0,0,0,0,0,1,0
231,89200.68,1323420.41,1412621.09,4788558.32,4699357.64,0,0,0,0,0,0
305,230111.51,0.0,0.0,480721.44,710832.96,0,0,1,0,0,0
251,657.3,0.0,0.0,0.0,0.0,0,0,0,0,1,0
201,55829.52,0.0,0.0,2458020.99,2513850.51,0,0,1,0,0,0
351,22606.61,0.0,0.0,701345.63,723952.24,0,0,1,0,0,0
18,13049.61,0.0,0.0,0.0,0.0,0,0,0,0,1,0
205,144996.28,75162.0,0.0,215999.23,360995.51,0,0,1,0,0,0
304,170131.23,31381.99,0.0,405381.63,575512.86,0,0,1,0,0,0
181,26730.85,0.0,0.0,1898220.67,1988047.72,0,0,1,0,0,0
139,9127.27,5506.0,0.0,497935.56,507062.83,0,0,1,0,0,0
302,139381.72,0.0,0.0,910422.82,1049804.55,0,0,1,0,0,0
229,86826.95,0.0,0.0,222639.23,309466.18,0,0,1,0,0,0
306,143196.32,5181.0,0.0,2084557.71,2227754.03,0,0,1,0,0,0
330,150632.85,8030.0,0.0,0.0,150632.85,0,0,1,0,0,0
160,519073.33,0.0,0.0,1265148.54,1784221.87,0,0,0,0,0,1
286,2277119.81,0.0,0.0,4671167.64,6948287.46,0,0,0,0,0,1
546,299265.11,0.0,0.0,2957650.06,3256915.16,0,0,0,0,0,1
373,2468.66,406179.59,403710.93,0.0,0.0,0,0,0,0,1,0
136,152741.37,19326.0,0.0,3912095.19,4064836.56,0,0,1,0,0,0
132,9253.62,11128.0,1874.38,0.0,0.0,0,0,0,0,1,0
399,15154.76,10905.0,26059.76,552875.99,537721.23,0,0,0,0,0,0
203,401037.33,128769.0,529806.33,642765.18,241727.85,0,0,0,0,0,0
302,7123.8,18884.0,11760.2,0.0,0.0,0,0,0,0,1,0
183,291184.1,0.0,0.0,541860.07,833044.17,0,0,1,0,0,0
140,87737.22,23.0,0.0,9949765.46,10242003.84,0,0,1,0,0,0
155,69755.85,6014140.74,6083896.58,1760220.81,1690464.97,0,0,0,0,0,0
542,121714.15,51467.0,173181.15,233681.54,111967.39,0,0,0,0,0,0
281,2089.78,0.0,0.0,0.0,0.0,0,0,0,0,1,0
379,58150.11,11315.0,0.0,1220122.77,1278272.88,0,0,1,0,0,0
135,25932.84,398415.46,372482.62,0.0,0.0,0,0,0,0,1,0
350,72298.5,11277251.55,11349550.05,184112.51,111814.01,0,0,0,0,0,0
397,55676.8,0.0,0.0,334437.77,390114.58,0,0,1,0,0,0
158,43639.44,5928.0,49567.44,106508.0,62868.56,0,0,0,0,0,0
282,499.41,5072149.83,5072649.23,1577560.27,1577060.87,0,0,0,0,0,0
371,36139.84,43145.0,79284.84,6251021.86,6214882.02,0,0,0,0,0,0
644,7710.4,23111.11,15400.71,0.0,0.0,0,0,0,0,1,0
153,64772.77,0.0,0.0,644710.95,709483.72,0,0,1,0,0,0
302,29599.61,517.0,0.0,0.0,0.0,0,0,0,0,1,0
140,115470.42,21142.0,0.0,3563719.27,3679189.69,0,0,1,0,0,0
276,205529.44,1005.0,0.0,0.0,205529.44,0,0,1,0,0,0
345,17343.63,39.0,0.0,0.0,0.0,0,0,0,0,1,0
355,454904.71,71111.47,0.0,592697.18,1047601.89,0,0,0,0,0,1
307,180892.49,0.0,0.0,4635539.73,4816432.23,0,0,1,0,0,0
397,46698.06,32075.0,0.0,0.0,0.0,0,0,0,0,1,0
335,12499.67,43048.65,30548.98,0.0,0.0,0,0,0,0,1,0
393,15497.66,423381.27,407883.61,0.0,0.0,0,0,0,0,1,0
350,383888.92,35110.0,418998.92,988220.14,604331.22,0,0,0,0,0,0
395,23571.01,1514.0,0.0,0.0,23571.01,0,0,1,0,0,0
431,92422.3,0.0,0.0,682204.02,774626.32,0,0,1,0,0,0
394,135380.37,12082.0,0.0,0.0,135380.37,0,0,1,0,0,0
354,159590.14,8421310.75,8580900.89,234177.32,74587.18,0,0,0,0,0,0
404,20110.98,0.0,0.0,186961.86,207072.84,0,0,1,0,0,0
332,177625.18,3050076.03,3227701.21,457290.06,279664.88,0,0,0,0,0,0
119,6034.8,206.0,0.0,0.0,0.0,0,0,0,0,1,0
321,156701.28,20538.0,0.0,1102570.65,1259271.93,0,0,1,0,0,0
15,69973.46,540.0,0.0,460987.87,530961.33,0,0,1,0,0,0
594,78154.07,12277.0,0.0,62079.85,140233.93,0,0,1,0,0,0
398,575387.61,10699.0,0.0,292319.67,867707.27,0,0,1,0,0,0
550,148317.17,0.0,0.0,2649299.87,2797617.04,0,0,1,0,0,0
328,168023.47,3564342.89,3732366.36,293081.23,125057.76,0,0,0,0,0,0
138,15139.26,0.0,0.0,505806.28,520945.55,0,0,1,0,0,0
17,1432.0,663685.91,662253.91,0.0,0.0,0,0,0,0,1,0
186,12229.68,20674.36,8444.68,0.0,0.0,0,0,0,0,1,0
233,99786.48,4544508.51,4644294.99,1796625.74,1696839.27,0,0,0,0,0,0
11,291220.24,20903.0,312123.24,0.0,0.0,0,0,0,0,0,0
187,1874.5,0.0,0.0,0.0,0.0,0,0,0,0,1,0
44,165946.25,18970614.71,19136560.96,1996838.77,1830892.52,0,0,0,0,0,0
184,84320.04,1081290.57,1165610.61,1329215.59,1244895.56,0,0,0,0,0,0
227,93461.03,4653960.3,4747421.33,5219888.41,5126427.37,0,0,0,0,0,0
227,5649.23,0.0,0.0,21962.0,27611.23,0,0,1,0,0,0
282,244318.53,0.0,0.0,1492968.95,1737287.49,0,0,1,0,0,0
303,245119.06,0.0,0.0,919562.95,1164682.01,0,0,1,0,0,0
281,180847.28,17466.0,0.0,355482.88,536330.15,0,0,0,0,0,1
300,281244.0,0.0,0.0,295114.98,576358.99,0,0,1,0,0,0
228,108128.48,11495.0,0.0,116872.76,225001.24,0,0,1,0,0,0
208,16114.35,0.0,0.0,0.0,0.0,0,0,0,0,1,0
253,71561.67,2893188.8,2964750.47,356040.86,284479.19,0,0,0,0,0,0
370,31643.67,207355.0,175711.33,3728503.7,3760147.37,0,0,1,0,0,0
257,146890.3,16676.0,0.0,115133.92,262024.22,0,0,1,0,0,0
376,65681.62,3122635.33,3188316.95,675420.52,609738.9,0,0,0,0,0,0
208,245467.38,5798449.19,6043916.57,1884890.24,1639422.86,0,0,0,0,0,0
372,331433.69,0.0,0.0,1896121.06,2227554.75,0,0,1,0,0,0
210,71952.98,11196303.68,11268256.65,127645.38,55692.41,0,0,0,0,0,0
589,134992.74,861600.96,996593.7,444214.75,309222.01,0,0,0,0,0,0
328,78910.68,16783.0,95693.68,0.0,0.0,0,0,0,0,0,0
258,291539.17,0.0,0.0,303446.67,594985.84,0,0,1,0,0,0
380,131033.4,644847.0,775880.4,1767122.41,1636089.01,0,0,0,0,0,0
207,10388.24,8303640.69,8314028.93,3288470.11,3278081.87,0,0,0,0,0,0
282,26540.44,0.0,0.0,0.0,0.0,0,0,0,0,1,0
399,72408.89,12159620.37,12232029.25,192356.82,119947.93,0,0,0,0,0,0
38,4839.31,5698.0,858.69,0.0,0.0,0,0,0,0,1,0
140,45702.62,761988.0,716285.38,6327489.25,6373191.87,0,0,1,0,0,0
357,28536.13,0.0,0.0,239947.46,268483.59,0,0,1,0,0,0
331,97773.46,364.0,98137.46,146657.53,48884.07,0,0,0,0,0,0
395,78532.78,1659644.28,1738177.06,163342.84,84810.06,0,0,0,0,0,0
297,23172.13,0.0,0.0,0.0,0.0,0,0,0,0,1,0
35,39959.94,903223.0,863263.06,2654319.23,2694279.17,0,0,1,0,0,0
306,11329.28,40215.0,28885.72,5795231.69,5806560.97,0,0,1,0,0,0
303,225654.8,0.0,0.0,7061312.32,7286967.13,0,0,1,0,0,0
370,36770.96,45.0,36815.96,268483.59,231712.63,0,0,0,0,0,0
163,150720.21,22684345.72,22835065.93,432219.73,281499.52,0,0,0,0,0,0
160,5541.73,0.0,0.0,0.0,0.0,0,0,0,0,1,0
21,122694.09,20724.0,143418.09,5723896.93,5601202.84,0,0,0,0,0,0
372,1268438.95,41197.0,0.0,270726.8,1539165.75,0,0,0,0,0,1
258,8069.14,0.0,0.0,0.0,0.0,0,0,0,0,1,0
18,140878.67,255490.39,396369.06,1058852.48,917973.81,0,0,0,0,0,0
42,2301.46,0.0,0.0,0.0,0.0,0,0,0,0,1,0
211,12713.16,0.0,0.0,0.0,0.0,0,0,0,0,1,0
309,459619.71,20760.0,0.0,443780.26,903399.97,0,0,0,0,0,1
284,7189.94,22305.62,15115.68,0.0,0.0,0,0,0,0,1,0
378,286579.11,20213.0,0.0,139367.26,425946.37,0,0,1,0,0,0
215,8317.1,69461.0,61143.9,0.0,0.0,0,0,0,0,1,0
186,37267.5,91547.0,54279.5,4963592.94,5000860.44,0,0,1,0,0,0
309,75219.39,3768.0,78987.39,1997034.97,1921815.58,0,0,0,0,0,0
404,480481.02,0.0,0.0,6500622.54,6981103.55,0,0,1,0,0,0
471,136697.92,188.0,0.0,764487.89,901185.8,0,0,1,0,0,0
13,56487.69,0.0,0.0,177698.79,234186.48,0,0,1,0,0,0
406,2117.28,21648.0,19530.72,0.0,0.0,0,0,0,0,1,0
179,16179.6,0.0,0.0,0.0,0.0,0,0,0,0,1,0
346,105194.25,165128.0,59933.75,7859218.25,7964412.51,0,0,1,0,0,0
329,393782.18,3741985.04,4135767.22,1721844.37,1328062.19,0,0,0,0,0,0
259,3910.68,0.0,0.0,0.0,0.0,0,0,0,0,1,0
137,21247.54,0.0,0.0,0.0,0.0,0,0,0,0,1,0
350,315317.29,317741.0,633058.29,820190.79,504873.5,0,0,0,0,0,0
15,19294.83,31831.0,12536.17,0.0,0.0,0,0,0,0,1,0
275,133145.84,4257225.81,4390371.65,615788.26,353467.66,0,0,0,0,0,0
180,39237.02,1584721.59,1623958.61,2457298.59,2100334.24,0,0,0,0,0,0
166,218458.23,4651555.17,4870013.41,420539.35,202081.12,0,0,0,0,0,0
356,108731.07,109611.0,879.93,1938915.77,2047646.84,0,0,1,0,0,0
204,231973.11,810.0,0.0,96860.25,328833.36,0,0,1,0,0,0
129,4483.54,0.0,0.0,0.0,0.0,0,0,0,0,1,0
134,265526.86,92517.0,358043.86,54245.88,0.0,0,0,0,0,0,0
155,421897.65,51571.0,0.0,3574354.11,3996251.76,0,0,1,0,0,0
133,368337.72,101489.0,469826.72,0.0,0.0,0,0,0,0,0,0
302,284886.89,25298.0,0.0,0.0,284886.89,0,0,1,0,0,0
203,172033.94,0.0,0.0,1873770.62,2045804.56,0,0,1,0,0,0
300,14147.02,524.0,0.0,0.0,0.0,0,0,0,0,1,0
35,2374.57,30171.0,27796.43,0.0,0.0,0,0,0,0,1,0
347,116954.65,591.0,117545.65,950212.44,833257.79,0,0,0,0,0,0
416,408.63,128927.0,128518.37,0.0,0.0,0,0,0,0,1,0
307,571175.25,20867.0,0.0,102375.99,673551.23,0,0,0,0,0,1
298,3982.36,0.0,0.0,0.0,0.0,0,0,0,0,1,0
259,148083.9,293851.0,145767.1,151176.2,299260.09,0,0,0,0,0,1
165,3383.89,60132.0,56748.11,0.0,0.0,0,0,0,0,1,0
93,110754.52,3337228.9,3447983.43,203805.1,93050.57,0,0,0,0,0,0
139,21019.63,0.0,0.0,703663.14,724682.77,0,0,1,0,0,0
321,25674.35,0.0,0.0,514649.06,540323.41,0,0,1,0,0,0
323,2474.02,412887.19,410413.17,0.0,0.0,0,0,0,0,1,0
307,764031.95,97518.0,0.0,0.0,764031.95,0,0,0,0,0,1
326,25680.66,146.0,0.0,209488.03,235168.69,0,0,1,0,0,0
323,113568.69,0.0,0.0,426051.11,539619.8,0,0,1,0,0,0
154,492503.85,0.0,0.0,3067169.82,3559673.67,0,0,1,0,0,0
184,814341.38,99620.0,0.0,587685.55,1402026.93,0,0,0,0,0,1
690,225755.36,0.0,0.0,692024.18,917779.54,0,0,0,0,0,1
286,10537.34,6067.0,0.0,0.0,0.0,0,0,0,0,1,0
185,47718.73,0.0,0.0,2689752.97,2737471.7,0,0,0,0,0,1
380,8034.38,205071.0,197036.62,0.0,0.0,0,0,0,0,1,0
350,121484.65,0.0,0.0,198981.44,320466.09,0,0,1,0,0,0
38,20580.13,202923.25,182343.12,0.0,0.0,0,0,0,0,1,0
238,152540.86,14137.0,0.0,52498.0,205038.86,0,0,1,0,0,0
187,5950.57,0.0,0.0,0.0,0.0,0,0,0,0,1,0
282,55170.37,489.0,0.0,446610.36,501780.73,0,0,1,0,0,0
212,3434.63,152010.56,148575.92,0.0,0.0,0,0,0,0,1,0
141,9169.29,0.0,0.0,0.0,0.0,0,0,0,0,1,0
496,239305.47,2598.0,0.0,3880001.95,4119307.42,0,0,1,0,0,0
393,1627300.28,429.0,0.0,1406206.54,3033506.82,0,0,0,0,0,1
188,92979.51,0.0,0.0,4424838.75,4517818.26,0,0,1,0,0,0
236,260898.65,10023.0,0.0,1091690.73,1352589.38,0,0,1,0,0,0
47,24203.22,0.0,0.0,445634.41,469837.63,0,0,0,0,0,1
178,273323.66,12878.0,0.0,0.0,273323.66,0,0,1,0,0,0
156,266432.86,369326.91,635759.76,973022.72,706589.86,0,0,0,0,0,0
14,184325.03,51363.0,0.0,0.0,184325.03,0,0,1,0,0,0
393,122.83,0.0,0.0,0.0,0.0,0,0,0,0,1,0
589,44923.86,10209155.81,10254079.67,75923.34,30999.47,0,0,0,0,0,0
164,90365.24,0.0,0.0,116980.04,207345.29,0,0,1,0,0,0
226,113758.32,0.0,0.0,2980685.34,3094443.66,0,0,1,0,0,0
383,404099.95,11985342.82,12389442.77,4747399.86,4343299.91,0,0,0,0,0,0
131,17857.24,1482971.09,1500828.33,37426.0,19568.77,0,0,0,0,0,0
262,1186271.63,202.0,0.0,0.0,1186271.63,0,0,0,0,0,1
47,2820.85,157479.0,154658.15,0.0,0.0,0,0,0,0,1,0
401,23494.85,30780.0,7285.15,0.0,0.0,0,0,0,0,1,0
405,92673.94,0.0,0.0,3337907.28,3430581.21,0,0,1,0,0,0
43,3720.72,22398.0,18677.28,0.0,0.0,0,0,0,0,1,0
327,18086.99,7603266.05,7621353.04,3029602.2,3011515.21,0,0,0,0,0,0
227,169359.36,3115952.48,3285311.84,205466.67,36107.31,0,0,0,0,0,0
208,54484.42,106568.49,52084.06,70089.7,124574.12,0,0,1,0,0,0
42,9480.4,5402.0,0.0,0.0,0.0,0,0,0,0,1,0
351,9546.47,10727.0,1180.53,0.0,0.0,0,0,0,0,1,0
307,2532.97,0.0,0.0,0.0,0.0,0,0,0,0,1,0
297,240662.05,20306821.56,20547483.62,316617.22,75955.17,0,0,0,0,0,0
398,38484.48,104168.0,65683.52,0.0,0.0,0,0,0,0,1,0
234,236063.57,45987.0,0.0,0.0,243712.13,0,0,1,0,0,0
277,123477.42,40663.0,0.0,0.0,123477.42,0,0,1,0,0,0
134,5777.37,22482.0,16704.63,0.0,0.0,0,0,0,0,1,0
397,31675.25,11424195.02,11455870.28,3162968.28,3131293.02,0,0,0,0,0,0
563,2416573.13,38770.0,0.0,14483.35,2431056.48,0,0,0,0,0,1
383,495957.14,3164486.45,3660443.59,1866362.46,1370405.32,0,0,0,0,0,0
394,17783.46,0.0,0.0,29880.39,47663.85,0,0,1,0,0,0
43,11000.69,159.0,11159.69,1043040.76,1032040.07,0,0,0,0,0,0
229,151736.89,184636.45,32899.56,588762.51,740499.41,0,0,1,0,0,0
351,74278.36,0.0,0.0,4985205.69,5059484.05,0,0,1,0,0,0
352,36989.82,445639.0,408649.18,0.0,0.0,0,0,0,0,1,0
228,435.64,23297.78,22862.14,0.0,0.0,0,0,0,0,1,0
302,17470.46,21242.0,3771.54,0.0,0.0,0,0,0,0,1,0
251,20659.57,77423.0,56763.43,0.0,0.0,0,0,0,0,1,0
384,8355.32,19912.0,11556.68,0.0,0.0,0,0,0,0,1,0
251,16896.65,0.0,0.0,0.0,0.0,0,0,0,0,1,0
354,289019.23,3963717.19,4252736.42,648502.44,359483.2,0,0,0,0,0,0
299,30173.78,0.0,0.0,0.0,0.0,0,0,0,0,1,0
93,291438.53,5103182.6,5394621.14,1425817.39,1134378.85,0,0,0,0,0,0
621,2060748.45,2060748.45,0.0,0.0,0.0,1,0,0,0,0,1
186,131914.76,15391.0,0.0,3323851.56,3455766.32,0,0,1,0,0,0
354,107203.57,0.0,0.0,941419.68,1048623.24,0,0,1,0,0,0
278,114092.44,21144.0,0.0,0.0,114092.44,0,0,1,0,0,0
254,6284.45,0.0,0.0,0.0,0.0,0,0,0,0,1,0
348,84002.06,2613991.17,2697993.23,2029107.59,1945105.53,0,0,0,0,0,0
372,11850.65,1527632.56,1539483.21,1092430.29,1080579.64,0,0,0,0,0,0
382,12253.13,3065.82,0.0,0.0,0.0,0,0,0,0,1,0
157,713863.11,70376.0,0.0,2615237.58,3329100.69,0,0,0,0,0,1
372,8185.1,14884.0,6698.9,0.0,0.0,0,0,0,0,1,0
45,124217.18,2561433.33,2685650.51,166662.4,42445.22,0,0,0,0,0,0
329,157780.75,23007.0,0.0,655773.23,813553.98,0,0,1,0,0,0
10,365025.59,0.0,0.0,83569.92,833665.43,0,0,1,0,0,0
327,184627.63,2848891.62,3033519.26,2652703.13,2468075.5,0,0,0,0,0,0
138,11228.63,294984.15,283755.52,0.0,0.0,0,0,0,0,1,0
137,62134.86,493113.27,555248.13,1396248.86,1334114.0,0,0,0,0,0,0
354,284535.66,3202466.1,3487001.77,340237.15,55701.49,0,0,0,0,0,0
380,3309.05,0.0,0.0,0.0,0.0,0,0,0,0,1,0
637,170284.92,0.0,0.0,1224443.82,1394728.74,0,0,0,0,0,1
250,147353.06,0.0,0.0,6543845.56,6470897.67,0,0,1,0,0,0
236,3149.94,0.0,0.0,598780.98,601930.93,0,0,1,0,0,0
405,221546.58,10443.0,231989.58,92347.74,0.0,0,0,0,0,0,0
133,211446.55,6083.0,0.0,451212.49,783318.13,0,0,1,0,0,0
564,31511.14,60458.0,91969.14,0.0,0.0,0,0,0,0,0,0
34,237711.48,1938.0,0.0,0.0,163256.21,0,0,1,0,0,0
181,975658.73,53562.0,0.0,1655903.77,2631562.5,0,0,0,0,0,1
20,242854.25,31209.0,0.0,576281.12,819135.38,0,0,1,0,0,0
237,104127.45,13829.0,117956.45,6568.95,0.0,0,0,0,0,0,0
394,18379.77,2509.0,0.0,0.0,0.0,0,0,0,0,1,0
275,64973.45,11500.0,0.0,0.0,64973.45,0,0,1,0,0,0
186,217155.01,359607.0,142451.99,1806358.85,2023513.86,0,0,1,0,0,0
187,190974.16,0.0,0.0,1218507.95,1409482.11,0,0,1,0,0,0
375,276371.39,60188.0,0.0,0.0,276371.39,0,0,0,0,0,1
394,327686.14,134923.0,462609.14,151508.27,0.0,0,0,0,0,0,0
44,415375.76,7903314.06,8318689.83,632211.91,216836.14,0,0,0,0,0,0
137,368336.21,0.0,0.0,12517896.63,12886232.84,0,0,0,0,0,1
229,346522.12,0.0,0.0,2189688.05,2536210.16,0,0,1,0,0,0
181,72398.62,0.0,0.0,83628.52,156027.14,0,0,1,0,0,0
184,158441.04,0.0,0.0,587214.97,745656.0,0,0,0,0,0,1
20,3103.78,40739.0,37635.22,0.0,0.0,0,0,0,0,1,0
212,7906.31,112014.0,119920.31,0.0,0.0,0,0,0,0,0,0
329,3996.45,49258.48,45262.03,0.0,0.0,0,0,0,0,1,0
326,30968.41,0.0,0.0,0.0,0.0,0,0,0,0,1,0
520,147725.02,4595170.98,4742896.0,1145847.85,998122.83,0,0,0,0,0,0
14,189835.48,17633.0,207468.48,8762962.04,8790751.2,0,0,0,0,0,0
179,70446.43,15995.0,0.0,337816.0,408262.43,0,0,1,0,0,0
234,199166.8,0.0,0.0,365325.15,564491.95,0,0,1,0,0,0
303,13636.59,6781.0,0.0,0.0,0.0,0,0,0,0,1,0
154,200985.0,0.0,0.0,3821269.15,4022254.15,0,0,0,0,0,1
306,215909.41,4934337.48,5150246.89,220693.46,4784.05,0,0,0,0,0,0
275,7031.51,5617.39,0.0,0.0,0.0,0,0,0,0,1,0
155,478501.66,11517.0,0.0,2068246.54,2546748.2,0,0,1,0,0,0
300,21296.97,18986.0,0.0,0.0,0.0,0,0,0,0,1,0
306,120337.04,2917016.16,3037353.2,2589977.61,2469640.56,0,0,0,0,0,0
206,6708.87,15369301.37,15376010.24,52672.25,45963.39,0,0,0,0,0,0
16,99254.83,0.0,0.0,111671.0,0.0,0,0,1,0,0,0
135,144566.8,455262.0,310695.2,0.0,144566.8,0,0,1,0,0,0
163,37816.3,29945.0,0.0,0.0,37816.3,0,0,1,0,0,0
260,3983.02,0.0,0.0,0.0,0.0,0,0,0,0,1,0
280,269711.84,0.0,0.0,1281387.0,1551098.84,0,0,1,0,0,0
184,467619.93,0.0,0.0,1007856.38,1475476.32,0,0,0,0,0,1
234,271763.7,11138.0,0.0,0.0,271763.7,0,0,1,0,0,0
690,44955.7,64123.15,19167.45,488923.69,533879.39,0,0,0,0,0,1
211,106505.36,4922.0,0.0,302134.46,408639.83,0,0,1,0,0,0
375,58951.41,0.0,0.0,0.0,0.0,0,0,0,0,1,0
310,23942.14,107128.0,83185.86,0.0,0.0,0,0,0,0,1,0
252,172965.86,35700.0,0.0,0.0,172965.86,0,0,0,0,0,1
373,38344.12,0.0,0.0,601687.34,640031.45,0,0,1,0,0,0
332,940.25,15626.0,14685.75,0.0,0.0,0,0,0,0,1,0
394,308238.74,20361.0,0.0,0.0,308238.74,0,0,1,0,0,0
35,322859.71,0.0,0.0,849677.62,1172537.32,0,0,1,0,0,0
131,62445.88,1324796.01,1387241.89,1416805.21,1354359.33,0,0,0,0,0,0
188,12785.13,6547740.68,6560525.81,2659795.92,2647010.79,0,0,0,0,0,0
356,120687.92,0.0,0.0,775506.08,896194.0,0,0,1,0,0,0
232,117953.79,0.0,0.0,134312.88,252266.66,0,0,1,0,0,0
18,1782.51,0.0,0.0,0.0,0.0,0,0,0,0,1,0
135,12903.7,0.0,0.0,0.0,0.0,0,0,0,0,1,0
328,34237.69,1682.0,0.0,0.0,0.0,0,0,0,0,1,0
136,815801.11,21482.0,0.0,0.0,815801.11,0,0,0,0,0,1
354,150014.28,414905.1,264890.81,483290.06,633304.34,0,0,1,0,0,0
276,234757.21,7873.0,0.0,0.0,234757.21,0,0,1,0,0,0
182,171286.23,0.0,0.0,229324.47,400610.7,0,0,1,0,0,0
12,18655.4,0.0,0.0,0.0,0.0,0,0,0,0,1,0
11,33361.86,348837.08,315475.22,0.0,0.0,0,0,0,0,1,0
211,208350.93,0.0,0.0,229646.31,595078.24,0,0,1,0,0,0
234,266173.06,2447555.34,2713728.4,277620.03,11446.97,0,0,0,0,0,0
356,77329.07,5200441.9,5277770.97,264613.32,187284.25,0,0,0,0,0,0
181,141657.32,48837.0,190494.32,3047762.21,2995510.76,0,0,0,0,0,0
155,11237.42,36512.0,25274.58,0.0,0.0,0,0,0,0,1,0
233,50402.25,0.0,0.0,1360122.12,1410524.37,0,0,1,0,0,0
375,3509.91,490753.32,487243.41,0.0,0.0,0,0,0,0,1,0
186,174034.2,221755.0,47720.8,0.0,174034.2,0,0,1,0,0,0
379,14924.62,15690.0,765.38,0.0,0.0,0,0,0,0,1,0
571,202455.81,0.0,0.0,2783025.99,2985481.8,0,0,1,0,0,0
380,128595.62,288.0,128883.62,318088.66,189493.04,0,0,0,0,0,0
371,856.42,43241.0,42384.58,0.0,0.0,0,0,0,0,1,0
571,331965.71,21765.0,353730.71,964981.42,633015.71,0,0,0,0,0,0
11,24048.06,0.0,0.0,0.0,0.0,0,0,0,0,1,0
322,253197.22,0.0,0.0,1246491.49,1499688.71,0,0,1,0,0,0
41,359.81,0.0,0.0,0.0,0.0,0,0,0,0,1,0
6,8096.68,327660.62,319563.94,0.0,0.0,0,0,0,0,1,0
162,168227.52,11360.0,179587.52,0.0,57376.77,0,0,0,0,0,0
496,189905.13,15929.0,0.0,2974554.09,3164459.22,0,0,1,0,0,0
350,63536.57,31798.0,0.0,0.0,63536.57,0,0,1,0,0,0
688,145231.11,803548.58,948779.69,2213349.72,2068118.61,0,0,0,0,0,0
393,5770.77,72304.0,66533.23,0.0,0.0,0,0,0,0,1,0
398,1595.14,41269.0,39673.86,0.0,0.0,0,0,0,0,1,0
251,148762.9,19678504.72,19827267.62,167055.05,18292.15,0,0,0,0,0,0
252,129824.82,0.0,0.0,490067.64,619892.47,0,0,1,0,0,0
257,224489.25,20911.0,245400.25,0.0,0.0,0,0,0,0,0,0
163,57991.38,393141.34,451132.71,3015491.26,2957499.88,0,0,0,0,0,0
300,45362.39,0.0,0.0,807609.69,852972.08,0,0,1,0,0,0
18,119743.65,17829.0,0.0,131878.3,220147.67,0,0,1,0,0,0
257,261551.17,187265.0,448816.17,5770252.79,5508701.62,0,0,0,0,0,0
42,3456.81,0.0,0.0,0.0,0.0,0,0,0,0,1,0
254,754.97,211280.22,210525.25,0.0,0.0,0,0,0,0,1,0
232,1297483.88,10121.0,0.0,5106128.2,6403612.08,0,0,0,0,0,1
565,13766.17,0.0,0.0,0.0,0.0,0,0,0,0,1,0
261,568390.08,521.0,0.0,127765.94,696156.03,0,0,0,0,0,1
34,544.76,0.0,0.0,151718.06,152262.82,0,0,1,0,0,0
162,3289.77,139404.92,136115.14,0.0,0.0,0,0,0,0,1,0
277,5430.65,49624.0,44193.35,0.0,0.0,0,0,0,0,1,0
286,5571.61,14673.0,9101.39,0.0,0.0,0,0,0,0,1,0
209,72741.97,0.0,0.0,11003751.38,11076493.36,0,0,0,0,0,1
207,841534.72,245.0,0.0,614627.03,1456161.74,0,0,0,0,0,1
331,96131.91,15037.0,0.0,0.0,96131.91,0,0,1,0,0,0
347,334121.11,199561.0,533682.11,1314908.2,980787.09,0,0,0,0,0,0
354,135991.97,0.0,0.0,2275044.09,2411036.06,0,0,1,0,0,0
211,81652.98,0.0,0.0,1411471.32,1493124.3,0,0,1,0,0,0
208,51416.83,1146829.51,1198246.34,2862893.78,2811476.95,0,0,0,0,0,0
37,427563.98,36299.0,0.0,0.0,427563.98,0,0,1,0,0,0
206,201036.84,32017.0,0.0,0.0,201036.84,0,0,1,0,0,0
217,5052.54,203139.0,198086.46,0.0,0.0,0,0,0,0,1,0
39,314293.95,698045.27,383751.32,1655501.57,1969795.52,0,0,1,0,0,0
280,19214.68,0.0,0.0,0.0,0.0,0,0,0,0,1,0
234,275928.99,10789.0,0.0,33861.6,309790.59,0,0,1,0,0,0
347,2300.66,0.0,0.0,0.0,0.0,0,0,0,0,1,0
20,139395.95,2595307.02,2734702.97,199386.12,0.0,0,0,0,0,0,0
352,10084.3,0.0,0.0,0.0,0.0,0,0,0,0,1,0
322,381541.57,14712.34,0.0,2479200.84,2860742.42,0,0,1,0,0,0
182,14107.47,519634.4,505526.93,0.0,0.0,0,0,0,0,1,0
